0.32508397102355957	0.522
0.38384178280830383	0.512
0.5132588148117065	0.1
0.5796229243278503	0.033
0.7217689156532288	0.1
0.395977258682251	0.688
0.5649212598800659	0.8779999999999999
0.6815124750137329	0.145
0.31428372859954834	0.178
0.39681142568588257	0.378
0.5980747938156128	0.05500000000000001
0.39144209027290344	0.078
0.5850873589515686	0.588
0.37262454628944397	0.567
0.7330490946769714	0.755
0.6672259569168091	0.088
0.5324046611785889	0.11200000000000002
0.5392190217971802	0.267
0.7450612187385559	0.688
0.2647515535354614	0.05500000000000001
0.7249346375465393	0.8880000000000001
0.41026777029037476	0.722
0.443072646856308	0.655
0.5209510922431946	0.767
0.5349472165107727	0.588
0.5371035933494568	0.722
0.7047304511070251	0.945
0.3211791217327118	0.078
0.5440005660057068	0.067
0.8302774429321289	0.5549999999999999
0.2199399620294571	0.24500000000000002
0.7631917595863342	0.567
0.643305242061615	0.667
0.4686076045036316	0.588
0.395660936832428	0.867
0.3627820312976837	0.522
0.28315627574920654	0.078
0.21506652235984802	0.012
0.7750006318092346	0.9550000000000001
0.6176550388336182	0.355
0.6308321356773376	0.655
0.44121652841567993	0.067
0.6100919246673584	0.088
0.28640055656433105	0.24500000000000002
0.40293705463409424	0.8
0.810874342918396	0.767
0.5156984925270081	0.5
0.5533140897750854	0.612
0.6327425837516785	0.8220000000000001
0.27509012818336487	0.122
0.18719138205051422	0.533
0.6735113263130188	0.9880000000000001
0.37576034665107727	0.6
0.404041588306427	0.122
0.722374439239502	0.733
0.43840491771698	0.633
0.5145696401596069	0.312
0.4833275377750397	0.045
0.5410804748535156	0.712
0.5072031021118164	0.355
0.2553854286670685	0.0
0.47681334614753723	0.378
0.31971120834350586	0.078
0.7869163751602173	0.8119999999999999
0.1563032865524292	0.1
0.4469369947910309	0.712
0.26895785331726074	0.045
0.11746859550476074	0.05500000000000001
0.3477250337600708	0.05500000000000001
0.30212703347206116	0.688
0.6872652173042297	0.388
0.44885942339897156	0.067
0.3389805257320404	0.667
0.4719136357307434	0.622
0.41081154346466064	0.712
0.6180411577224731	0.05500000000000001
0.6664461493492126	0.8779999999999999
0.664138674736023	0.522
0.9132765531539917	0.8550000000000001
0.39833489060401917	0.012
0.2830558717250824	0.05500000000000001
0.5998739004135132	0.8779999999999999
0.8124759793281555	0.5549999999999999
0.5640789866447449	0.05500000000000001
0.39634400606155396	0.445
0.6396716833114624	0.05500000000000001
0.6162344813346863	0.46699999999999997
0.4342047870159149	0.5
0.21200980246067047	0.0
0.1806255728006363	0.16699999999999998
0.43349599838256836	0.588
0.7031728625297546	0.833
0.27563756704330444	0.512
0.5359839200973511	0.488
0.5438801646232605	0.733
0.6062970757484436	0.05500000000000001
0.41290006041526794	0.655
0.6778853535652161	0.533
0.8019137382507324	0.5549999999999999
0.5365647077560425	0.47800000000000004
